timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:55:09,medium_user_8,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,312.19
2026-01-02 11:55:09,medium_user_9,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,290.97
2026-01-02 11:55:10,strong_user_0,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,291.27
2026-01-02 11:55:10,strong_user_1,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,247.64
2026-01-02 11:55:11,strong_user_2,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,247.13
2026-01-02 11:55:11,strong_user_3,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,281.71
2026-01-02 11:55:11,strong_user_4,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,258.93
2026-01-02 11:55:12,strong_user_5,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,256.54
2026-01-02 11:55:12,strong_user_6,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,255.93
2026-01-02 11:55:12,strong_user_7,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,256.15
2026-01-02 11:55:13,strong_user_8,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,261.4
2026-01-02 11:55:13,strong_user_9,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,243.34
2026-01-02 11:55:13,weak_user_0,bcrypt,"pepper, rate_limit, lockout",brute_force,success,245.23
